document_id,text_block_text_hash,type,id,text,start_idx,end_idx,sentence,pred_probability,annotator
UNFCCC.non-party.1740.0,490612a066f348a9b24decae261b6fa4__27107474300bcde4533b9edbf9135fa3c53718e218c5a178862573bcb6fa6f34,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,13,35,The State of Carbon Dioxide Removal,1.0,explorer
UNFCCC.non-party.1740.0,b3da5496b75d72dbfabc6f29af48fd7c__25ae70172f8ae78dfc6940c1caf00e19d0b5efb82208dec96182eac110324daa,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,54,76,Europe needs a definition of Carbon Dioxide Removal https://zeroemissionsplatform.eu/europe-needs-a-definition-of-carbon-dioxide-removal/,1.0,explorer
UNFCCC.non-party.1740.0,8537a96c1cf020607d1565daa4b1aa25__4f7fd5469e4bccdff8fce6811ab148cdb52d2d6bdeaddb6f365325bebca55495,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Capture,36,50,Carbon Capture and Sequestration Protocol under the Low Carbon Fuel Standard.,1.0,explorer
UNFCCC.non-party.1740.0,6861dd25e42b0aeb1515cd68dacb39a7__34c87ba24c2655c0f55b02524351152727e0f05c89fb1874b4f4fd361bee5a3d,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CCS,69,72,"Millar, R. J. & Allen, M. R. Chapter 2 Understanding the Role of CCS Deployment in Meeting Ambitious Climate Goals.",1.0,explorer
UNFCCC.non-party.1740.0,6861dd25e42b0aeb1515cd68dacb39a7__34c87ba24c2655c0f55b02524351152727e0f05c89fb1874b4f4fd361bee5a3d,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Capture,123,137,"in Carbon Capture and Storage 8-35 (The Royal Society of Chemistry, 2020).",1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,3823,3845,"Bertram, C. & Merk, C. Public Perceptions of Ocean-Based Carbon Dioxide Removal: The Nature-Engineering Divide?",1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CCS,6518,6521,"Wallquist, L., Seigo, S. L, Visschers, V. H. M. & Siegrist, M. Public acceptance of CCS system elements: A conjoint measurement.",1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon dioxide removal,4317,4339,"The influence of learning about carbon dioxide removal (CDR) on support
for mitigation policies.",1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Removal,881,895,A Carbon Removal Collective.,1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Capture,4166,4180,"Bolsen, T., Palm, R. & Kingsland, J.T. Effects of Conspiracy Rhetoric on Views About the Consequences of Climate Change and
Support for Direct Carbon Capture.",1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,BECCS,2118,2123,BECCS Stockholm.,1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,13,35,"The State of Carbon Dioxide Removal
lion-funding-four-direct-air-capture
(2021).
",1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon dioxide removal,2960,2982,"Cox, E., Spence, E. & Pidgeon, N. Public perceptions of carbon dioxide removal in the United States and the United Kingdom.",1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,2135,2157,Carbon Dioxide Removal.,1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Capture,2655,2669,"Krause, R. M., Carley, S. R., Warren, D. C. Rupp, J. A. & Graham, J. D. 'Not in (or Under) My Backyard: Geographic Proximity and
Public Acceptance of Carbon Capture and Storage Facilities.",1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon dioxide removal,5223,5245,"Carbon dioxide removal, fracking, and ripple effects in risk percep-
tions.",1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon capture,3343,3357,"Bellamy, R. Lezaun, J. & Palmer, J. Perceptions of bioenergy with carbon capture and storage in different policy scenarios.",1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon dioxide removal,3151,3173,"Wolske, K. S., Raimi, K. T., Campbell-Arvai, V. & Hart, P. S. Public support for carbon dioxide removal strategies: the role of tamper-
ing with nature perceptions.",1.0,explorer
UNFCCC.non-party.1740.0,1d210c4571e400b66a961b926a8aa496__aa49ec2f8d5d19b90383dfa221b960d55be7933177234c2b5a0257b77710fba2,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon removal,1017,1031,An advance market commitment to accelerate carbon removal.,1.0,explorer
UNFCCC.non-party.1740.0,ed6fe06fbd31f7b864fdf9be64b02289__2b5a3eb9fd63bed35507faf7c98e2be60c95c7297dc6a4e4d3b0c77d33bbe804,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Storage,0,14,Carbon Storage as a climate solution.,1.0,explorer
UNFCCC.non-party.1740.0,ed6fe06fbd31f7b864fdf9be64b02289__2b5a3eb9fd63bed35507faf7c98e2be60c95c7297dc6a4e4d3b0c77d33bbe804,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon capture,1277,1291,".Braun, C., Merk, C, Pönitzsch, G., Rehdanz, K. & Schmidt, U. Public perception of climate engineering and carbon capture and
storage in Germany: survey evidence.",1.0,explorer
UNFCCC.non-party.1740.0,ed6fe06fbd31f7b864fdf9be64b02289__2b5a3eb9fd63bed35507faf7c98e2be60c95c7297dc6a4e4d3b0c77d33bbe804,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon dioxide removal,6033,6055,"Honegger, M., Burns, W. & Morrow, D. R. Is carbon dioxide removal 'mitigation of climate change?",1.0,explorer
UNFCCC.non-party.1740.0,ed6fe06fbd31f7b864fdf9be64b02289__2b5a3eb9fd63bed35507faf7c98e2be60c95c7297dc6a4e4d3b0c77d33bbe804,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon capture,3857,3871,"Thomas, G., Pidgeon, N. & Roberts, E. Ambivalence, naturalness and normality in public perceptions of carbon capture and storage
in biomass, fossil energy, and industrial applications in the United Kingdom.",1.0,explorer
UNFCCC.non-party.1740.0,ed6fe06fbd31f7b864fdf9be64b02289__2b5a3eb9fd63bed35507faf7c98e2be60c95c7297dc6a4e4d3b0c77d33bbe804,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,6617,6639,"Mace, M.j., Fyson, C. L. Schaeffer, M. & Hare, W. L. Large-Scale Carbon Dioxide Removal to Meet the 1.5°C Limit: Key Governance
Gaps, Challenges and Priority Responses.",1.0,explorer
UNFCCC.non-party.1740.0,ed6fe06fbd31f7b864fdf9be64b02289__2b5a3eb9fd63bed35507faf7c98e2be60c95c7297dc6a4e4d3b0c77d33bbe804,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon sequestration,722,742,"Buck, H. J. & Palumbo-Compton, A. Soil carbon sequestration as a climate strategy: what do farmers think?",1.0,explorer
UNFCCC.non-party.1740.0,ed6fe06fbd31f7b864fdf9be64b02289__2b5a3eb9fd63bed35507faf7c98e2be60c95c7297dc6a4e4d3b0c77d33bbe804,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,6281,6303,"The Envisaged Role of Carbon Dioxide Removal Tech-
nologies in Long-Term National Climate Strategies.",1.0,explorer
UNFCCC.non-party.1740.0,ed6fe06fbd31f7b864fdf9be64b02289__2b5a3eb9fd63bed35507faf7c98e2be60c95c7297dc6a4e4d3b0c77d33bbe804,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon capture,5924,5938,"Fridahl, M. Socio-political prioritization of bioenergy with carbon capture and storage.",1.0,explorer
UNFCCC.non-party.1740.0,490612a066f348a9b24decae261b6fa4__27107474300bcde4533b9edbf9135fa3c53718e218c5a178862573bcb6fa6f34,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,13,35,The State of Carbon Dioxide Removal,1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon dioxide removal,6150,6172,"vonHedemann, N., Wurtzebach, Z., Timberlake, T. J. Sinkular, E. & Schultz, C. A. Forest policy and management approaches for
carbon dioxide removal.",1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,1882,1904,"Schenuit, F. & Geden, O. Carbon Dioxide Removal: Climbing up the EU Climate Policy Agenda.",1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,6374,6396,Carbon Dioxide Removal Mission Action Plan 2022-26.,1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon removal,5953,5967,"Carton, W., Asiyanbi, A., Beck, S., Buck, H. J. & Lund, J. F. Negative emissions and the long history of carbon removal.",1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,BECCS,2478,2483,"Business model for power bioenergy with carbon capture and stor-
age (Power BECCS).",1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon sequestration,2058,2078,UK Woodland Carbon Code: Requirements for voluntary carbon sequestration projects.,1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,13,35,"The State of Carbon Dioxide Removal
(2016).
",1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon dioxide removal,1350,1372,"Geden, O., Scott, V. & Palmer, J. Integrating carbon dioxide removal into EU climate policy: Prospects for a paradigm shift.",1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,599,621,"Honegger, M., Poralla, M., Michaelowa, A. & Ahonen, H.-M. Who Is Paying for Carbon Dioxide Removal?",1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon capture,2442,2456,"Business model for power bioenergy with carbon capture and stor-
age (Power BECCS).",1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CCS,3811,3814,"Global CCS Institute, and CO.RE.",1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CCS,3866,3869,Facilities Database - Global CCS Institute.,1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,BECCS,3696,3701,"The benefit of the RenovaBio Programme for the BECCS market in Brazil
Rio Oil and Gas Expo and Conference (2022) doi:10.48072/2525-7579.rog.2022.440.
174.",1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,1132,1154,"Geden, O. & Schenuit, F. Unconventional Mitigation Carbon Dioxide Removal as a New Approach in EU Climate Policy.",1.0,explorer
UNFCCC.non-party.1740.0,02482b2f4bcd3b61311d5a883f00a578__1f8a2aff039b50e4d2e559c871ba630e3b2ab16e6cc399a200a7586107976f81,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,765,787,Carbon Dioxide Removal Policy in the Making: Assessing Developments in 9 OECD Cases.,1.0,explorer
UNFCCC.non-party.1740.0,3355cc3a3c874cf7810ddc4d78df2ffa__2449800c929877ff82e6eaba1378d2f91c54ba897b15a4919a1c185aa65b0b11,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Removal,1194,1208,Carbon Removal Portfolio.,1.0,explorer
UNFCCC.non-party.1740.0,3355cc3a3c874cf7810ddc4d78df2ffa__2449800c929877ff82e6eaba1378d2f91c54ba897b15a4919a1c185aa65b0b11,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon dioxide removal,511,533,"Powis R.C.M., Smith S., Minx J., Gasser, T. Quantifying global carbon dioxide removal deployment.",1.0,explorer
UNFCCC.non-party.1740.0,3355cc3a3c874cf7810ddc4d78df2ffa__2449800c929877ff82e6eaba1378d2f91c54ba897b15a4919a1c185aa65b0b11,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Capture,1439,1453,Carbon Capture Projects Map.,1.0,explorer
UNFCCC.non-party.1740.0,3355cc3a3c874cf7810ddc4d78df2ffa__2449800c929877ff82e6eaba1378d2f91c54ba897b15a4919a1c185aa65b0b11,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CCS,1564,1567,CCS Facilities Database.,1.0,explorer
UNFCCC.non-party.1740.0,3355cc3a3c874cf7810ddc4d78df2ffa__2449800c929877ff82e6eaba1378d2f91c54ba897b15a4919a1c185aa65b0b11,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,13,35,"The State of Carbon Dioxide Removal
Change (eds.",1.0,explorer
UNFCCC.non-party.1740.0,3355cc3a3c874cf7810ddc4d78df2ffa__2449800c929877ff82e6eaba1378d2f91c54ba897b15a4919a1c185aa65b0b11,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CCS,1549,1552,Global CCS Institute.,1.0,explorer
UNFCCC.non-party.1740.0,3355cc3a3c874cf7810ddc4d78df2ffa__2449800c929877ff82e6eaba1378d2f91c54ba897b15a4919a1c185aa65b0b11,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Capture,1683,1697,Carbon Capture and Sequestration Technologies.,1.0,explorer
UNFCCC.non-party.1740.0,3355cc3a3c874cf7810ddc4d78df2ffa__2449800c929877ff82e6eaba1378d2f91c54ba897b15a4919a1c185aa65b0b11,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,1295,1317,Microsoft Carbon Dioxide Removal Program.,1.0,explorer
UNFCCC.non-party.1740.0,490612a066f348a9b24decae261b6fa4__27107474300bcde4533b9edbf9135fa3c53718e218c5a178862573bcb6fa6f34,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Dioxide Removal,13,35,The State of Carbon Dioxide Removal,1.0,explorer
UNFCCC.party.1736.0,5e747f7e5f28183cf5041cdad5bd2e12__bfbf62ea6644857abd519aa62c2e9bc3528b42de064543761ccc19a37ce8ccc3,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Capture,6,20,"4.4.5 Carbon Capture from Geothermal Energy Plants (105)
4.4.6 Carbon Tax (701)
4.4.7 Domestic Renewable Fuels (702)
4.4.8 Climate Impact of the Construction Industry (710).
",1.0,explorer
UNFCCC.party.1736.0,5e747f7e5f28183cf5041cdad5bd2e12__bfbf62ea6644857abd519aa62c2e9bc3528b42de064543761ccc19a37ce8ccc3,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Capture,855,869,"4.6.4 BAT for Manufacture of Glass (304)
4.6.5 Taxation of F-Gases (305)
4.6.6 Carbon Capture from Heavy Industry (306).
",1.0,explorer
UNFCCC.party.1736.0,e1dba2907aefbd0185e1a4963c5e01c9__7e150ed0c9cae67f907554a74b1a6f793d11d51fec8f41b545b4b0a61e6f8ee4,TRANSPORT_TECHNOLOGIES,FUEL-EFFICIENT_VEHICLES,fuel-efficient vehicles,658,681,"Efforts have been made regarding official procurement of low-carbon and fuel-efficient vehicles, and increased share of public transport, walking and bicycling in transport.",1.0,explorer
UNFCCC.party.1736.0,3db5ca4c9dbbd0c1721c1df0852cee5a__786ec3a930ffc96226e5fc2248ecc0156a574bf7cfec3f15de54fab1341c7e65,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric vehicles,210,227,"The main cause for the projected decrease in emissions from the energy sector is the impact of the energy
transition in road transportation, which is changing rapidly from predominantly fossil fuel vehicles to
electric vehicles, as well as a substantial decrease in emissions from fishing, IPPU will mainly change",1.0,explorer
UNFCCC.party.1736.0,981475f7ccf46fa99887074c31aba705__a179e7c445b3805bb32d634d73330f8edfb6012228008938e0e361029f0a4a6b,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon sequestration,239,259,Carbon sequestration due to forest land has increased 17-fold in 2020 compared to 1990 levels and is expected to change from-510 kt CO₂ p.a.,1.0,explorer
UNFCCC.party.1736.0,e7e85c45e09fdff6634f061dadb02216__e182f9173f45074dcc7542212391a8ee8ee36ad72e57889b7198cfef3d6f4c2f,BUILDINGS_AND_HOMES_TECHNOLOGIES,WATER_PUMPING,water pumps,988,999,"Noise is associated with boreholes, power generation and water pumps, and pumping water underground at geothermal power plants can lead to earthquakes.",1.0,explorer
UNFCCC.party.1736.0,e7e85c45e09fdff6634f061dadb02216__e182f9173f45074dcc7542212391a8ee8ee36ad72e57889b7198cfef3d6f4c2f,BUILDINGS_AND_HOMES_TECHNOLOGIES,WATER_PUMPING,pumping water,1005,1018,"Noise is associated with boreholes, power generation and water pumps, and pumping water underground at geothermal power plants can lead to earthquakes.",1.0,explorer
UNFCCC.party.1736.0,820bcfe3c67be2288defc5ee14586720__2ebe4f8625500e4f7a90ebe41dd2be528030bbf8b24ad2f402eba0ea04dab2f9,AGRICULTURE_AND_LAND_MANAGEMENT_TECHNOLOGIES,RESTORATION_OF_DEGRADED_LANDS,restoration of degraded land,288,316,"The main tasks of the agency are combating desertification, sand encroachment and other soil erosion, the promotion of sustainable land use and reclamation and restoration of degraded land.",1.0,explorer
UNFCCC.party.1736.0,04f9875b2c0a8d34bb67260655a21a61__436f2e9e50e44340d0f1fa73d38be63fa2f439a8beacf6e5241fd8b0ed50cd7b,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon removal,806,820,"The same regulation will also serve as a recast of Regulation No 520/2017, on data collection and information from institutions related to Iceland's inventory of greenhouse gas emissions and carbon removal, that implemented Regulation (EU)",1.0,explorer
UNFCCC.party.1736.0,92ca0225ce2196940e8aa1033e4864f2__b5fe48b8b4aca354e12336c794d7699dca469ae5a80070ef3c62ec1273e61667,ENERGY_AND_POWER_TECHNOLOGIES,DISTRICT_HEATING_AND_COOLING,district heating,1216,1232,"Emissions from
the energy sector are dominated by fuel
combustion in road transport and fishing,
whereas the emissions due to electricity
production and district heating are relatively
small and almost exclusively linked to CO₂
emissions from geothermal power plants.",1.0,explorer
UNFCCC.party.1736.0,4df366501b3e5435b7e0b2fb1f99e824__2c64a3d00f8a3957a9d82ed3ecb55603a1371839f85bbe8c33fc19139885b2ef,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric vehicles,770,787,New registrations of electric vehicles and plug-in hybrids have also been increasing rapidly since 2014.,1.0,explorer
UNFCCC.party.1736.0,e5ae6f5d4e628c391624b306d122dc1c__3a7a69446fec9142d1605dfe2e61520f4c4ba41f132ca4cb053b183a52d55cd3,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon capture,698,712,"Carbon capture and storage occurs at one of the geothermal power plants (Hellisheiði), and captured emissions are deducted from the total emissions from this category.",1.0,explorer
UNFCCC.party.1736.0,d30cbb83e4f22c5a8b476fb43420dda3__1c0c7310533425e9da4bca5af5e7d60cc22d095c0d04f655ce1932f1a19ec6ed,ENERGY_AND_POWER_TECHNOLOGIES,DISTRICT_HEATING_AND_COOLING,district heating,181,197,"This led to electricity shortages for the district heating systems and industry
depending on curtailable energy, leading to increased fuel combustion and emissions.",1.0,explorer
UNFCCC.party.1736.0,e6afd99a93f130a072f664bfbaffe513__b4cf7f9b27df58144072aa832a0d5ea8cddac64dc64009366f727cfbeab1721f,AGRICULTURE_AND_LAND_MANAGEMENT_TECHNOLOGIES,MANURE_MANAGEMENT,Manure management,1101,1118,"2014
STOZ
9toz
2017
3.A.2 Enteric fermentation - Sheep
■3.B.1 Manure management - CH4 emissions
Other
2018
2019
2020
O
CO₂
0,9%
CH₂
56%",1.0,explorer
UNFCCC.party.1736.0,1e2a3e0b86744fcd2b6b4530df0e482d__2ddb4ef5d660caa32ce8c7bc6bda0918db2fafdbb1bd1d8b6655e7e9e91e59bf,WASTE_AND_RECYCLING_TECHNOLOGIES,INCINERATION_OF_WASTE,waste incineration,155,173,The significant decrease in emissions from incineration and open burning from 1990 is due to a decrease in the amount of waste incinerated and a change in waste incineration technology.,1.0,explorer
UNFCCC.party.1736.0,f3a9e8866e622bbd741ff090ed580f74__a0f22a80b9458717388e1ac61b41a9d76071334412bc71c06f6c7a6a9ed105c1,WASTE_AND_RECYCLING_TECHNOLOGIES,INCINERATION_OF_WASTE,waste incineration,147,165,"The remaining emissions arose from wastewater treatment, waste incineration and the biological treatment of waste, i.e. composting.",1.0,explorer
UNFCCC.party.1736.0,8cc5b6cb993e4cb4e7bb69cffd688da1__dfb675cf610222d74fd7c5a89174154b6ac7e5e316533e1ac0a889970df080af,AGRICULTURE_AND_LAND_MANAGEMENT_TECHNOLOGIES,MANURE_MANAGEMENT,manure management,470,487,"In the Agriculture sector, manure management is the greatest source of NMVOC.",1.0,explorer
UNFCCC.party.1736.0,0bcc6c6753fefc99cc73733648f60f25__65f2b55c7d296a5e9b575d97ddb4871dffe3f061f068c0f6c4597d7e774e8551,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,Recycling,1226,1235,"UNFCCC (NIR, BR/NC))
LULUCF sector experts
Soil Conservation Service of Iceland
Icelandic Forest Service
Fjölver
Carbon content of major fuel
types
Industrial and
manufacturing companies
Data upon request
Icelandic Agricultural
Advisory Centre
Livestock parameters
Ministry of Food,
Agriculture and Fisheries
Livestock numbers
Agricultural University
Statistics Iceland
Domestic production
Product imports and exports
Demographics
Fuel imports and exports
Icelandic Medicines
Agency
Inhalers imports (HFCs)
SORPA
Composition of mixed waste
Icelandic Recycling Fund
Domestic paint production",1.0,explorer
UNFCCC.party.1736.0,2b624661b3a29db745c7b3c0a9e5aace__a2fc5d65a5092c5df5b3718a2d2fcde02c529577a9dc1def5d9de70e50746092,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,removal of carbon,120,137,The Regulation on data collection and information from institutions related to Iceland's inventory on GHG emissions and removal of carbon from the atmosphere No 520/2017 was adopted in June 2017.,1.0,explorer
